,Date,jci_vavs_air_flow_cfm,office_zone_temps_avg_F,out_temp_F,rtu_cooling_pid,rtu_power,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm
10661,2022-06-14 11:32:00,9466.666666666666,72.4,86.23333333333333,100.0,70091.0,0.948,58.6,3893.3333333333335
10663,2022-06-14 11:32:00,9520.0,72.4,86.26666666666667,100.0,70091.0,0.9486666666666667,58.6,3894.0
10664,2022-06-14 11:32:00,9520.0,72.4,86.3,100.0,70072.0,0.9493333333333333,58.6,3894.0
10665,2022-06-14 11:33:00,9483.666666666666,72.4,86.3,100.0,70053.0,0.95,58.6,3898.3333333333335
10668,2022-06-14 11:33:00,9447.333333333334,72.4,86.3,100.0,70034.0,0.9503333333333334,58.6,3902.6666666666665
10669,2022-06-14 11:33:00,9411.0,72.4,86.3,100.0,70019.0,0.9506666666666667,58.6,3907.0
10670,2022-06-14 11:34:00,9384.0,72.4,86.3,100.0,70004.0,0.951,58.6,3908.3333333333335
10673,2022-06-14 11:34:00,9357.0,72.4,86.3,100.0,69989.0,0.9503333333333334,58.6,3909.6666666666665
10674,2022-06-14 11:34:00,9330.0,72.4,86.3,100.0,69976.33333333333,0.9496666666666665,58.6,3911.0
10675,2022-06-14 11:35:00,9271.333333333334,72.4,86.3,100.0,69963.66666666667,0.949,58.6,3934.3333333333335
10678,2022-06-14 11:35:00,9212.666666666666,72.4,86.3,100.0,69951.0,0.955,58.6,3957.6666666666665
10679,2022-06-14 11:35:00,9154.0,72.4,86.3,100.0,69972.66666666667,0.961,58.6,3981.0
10680,2022-06-14 11:36:00,9184.333333333334,72.4,86.3,100.0,69994.33333333333,0.967,58.6,3980.0
10683,2022-06-14 11:36:00,9214.666666666666,72.4,86.3,100.0,70016.0,0.967,58.63333333333333,3979.0
10684,2022-06-14 11:36:00,9245.0,72.4,86.3,100.0,70047.0,0.967,58.666666666666664,3978.0
10685,2022-06-14 11:37:00,9284.333333333334,72.4,86.3,100.0,70078.0,0.967,58.7,3982.3333333333335
10686,2022-06-14 11:37:00,9323.666666666666,72.4,86.33333333333333,100.0,70109.0,0.967,58.7,3986.6666666666665
10689,2022-06-14 11:37:00,9363.0,72.4,86.36666666666666,100.0,70124.0,0.967,58.7,3991.0
10690,2022-06-14 11:38:00,9311.666666666666,72.4,86.4,100.0,70139.0,0.967,58.7,3988.3333333333335
10691,2022-06-14 11:38:00,9260.333333333334,72.4,86.43333333333334,100.0,70154.0,0.967,58.7,3985.6666666666665
10693,2022-06-14 11:38:00,9209.0,72.4,86.46666666666665,100.0,70154.0,0.9656666666666666,58.7,3983.0
10694,2022-06-14 11:38:00,9209.0,72.4,86.5,100.0,70103.33333333333,0.9643333333333333,58.7,3983.0
10695,2022-06-14 11:39:00,9228.333333333334,72.4,86.5,100.0,70052.66666666667,0.963,58.7,3982.3333333333335
10696,2022-06-14 11:39:00,9247.666666666666,72.4,86.53333333333332,100.0,70002.0,0.963,58.7,3981.6666666666665
10698,2022-06-14 11:39:00,9267.0,72.4,86.56666666666666,100.0,70002.0,0.964,58.7,3981.0
10699,2022-06-14 11:39:00,9267.0,72.4,86.6,100.0,70112.66666666667,0.9649999999999999,58.7,3981.0
10700,2022-06-14 11:40:00,9264.333333333334,72.4,86.6,100.0,70223.33333333333,0.966,58.7,3983.6666666666665
10701,2022-06-14 11:40:00,9261.666666666666,72.4,86.63333333333333,100.0,70334.0,0.966,58.7,3986.3333333333335
10704,2022-06-14 11:40:00,9259.0,72.4,86.66666666666667,100.0,70264.0,0.966,58.7,3989.0
10705,2022-06-14 11:41:00,9266.333333333334,72.4,86.7,100.0,70194.0,0.966,58.7,3994.0
10708,2022-06-14 11:41:00,9273.666666666666,72.4,86.7,100.0,70124.0,0.965,58.666666666666664,3999.0
10709,2022-06-14 11:41:00,9281.0,72.4,86.7,100.0,70176.0,0.964,58.63333333333333,4004.0
10710,2022-06-14 11:42:00,9252.333333333334,72.4,86.7,100.0,70228.0,0.963,58.6,4000.3333333333335
10711,2022-06-14 11:42:00,9223.666666666666,72.4,86.73333333333333,100.0,70280.0,0.963,58.6,3996.6666666666665
10713,2022-06-14 11:42:00,9195.0,72.4,86.76666666666667,100.0,70280.0,0.9646666666666667,58.6,3993.0
10714,2022-06-14 11:42:00,9195.0,72.4,86.8,100.0,70175.66666666667,0.9663333333333334,58.6,3993.0
10715,2022-06-14 11:43:00,9227.333333333334,72.4,86.8,100.0,70071.33333333333,0.968,58.6,3992.6666666666665
10718,2022-06-14 11:43:00,9259.666666666666,72.4,86.8,100.0,69967.0,0.9673333333333334,58.63333333333333,3992.3333333333335
10719,2022-06-14 11:43:00,9292.0,72.4,86.8,100.0,69996.0,0.9666666666666667,58.666666666666664,3992.0
10720,2022-06-14 11:44:00,9316.333333333334,72.4,86.8,100.0,70025.0,0.966,58.7,3994.3333333333335
10723,2022-06-14 11:44:00,9340.666666666666,72.4,86.8,100.0,70054.0,0.9656666666666666,58.7,3996.6666666666665
10724,2022-06-14 11:44:00,9365.0,72.4,86.8,100.0,70226.33333333333,0.9653333333333333,58.7,3999.0
10725,2022-06-14 11:45:00,9353.333333333334,72.4,86.8,100.0,70398.66666666667,0.965,58.7,4003.0
10726,2022-06-14 11:45:00,9341.666666666666,72.4,86.83333333333333,100.0,70571.0,0.965,58.7,4007.0
10728,2022-06-14 11:45:00,9330.0,72.4,86.86666666666666,100.0,70571.0,0.967,58.7,4011.0
10729,2022-06-14 11:45:00,9330.0,72.4,86.9,100.0,70536.66666666667,0.969,58.7,4011.0
10730,2022-06-14 11:46:00,9283.666666666666,72.4,86.9,100.0,70502.33333333333,0.971,58.7,4005.0
10731,2022-06-14 11:46:00,9237.333333333334,72.4,86.93333333333334,100.0,70468.0,0.971,58.7,3999.0
10733,2022-06-14 11:46:00,9191.0,72.4,86.96666666666665,100.0,70468.0,0.971,58.73333333333333,3993.0
10734,2022-06-14 11:46:00,9191.0,72.4,87.0,100.0,70540.33333333333,0.971,58.76666666666667,3993.0
10735,2022-06-14 11:47:00,9200.333333333334,72.4,87.0,100.0,70612.66666666667,0.971,58.8,3995.0
10736,2022-06-14 11:47:00,9209.666666666666,72.4,87.03333333333332,100.0,70685.0,0.971,58.8,3997.0
10738,2022-06-14 11:47:00,9219.0,72.4,87.06666666666666,100.0,70685.0,0.9700000000000001,58.8,3999.0
10739,2022-06-14 11:47:00,9219.0,72.4,87.1,100.0,70725.33333333333,0.969,58.8,3999.0
10740,2022-06-14 11:48:00,9199.333333333334,72.4,87.1,100.0,70765.66666666667,0.968,58.8,3998.0
10741,2022-06-14 11:48:00,9179.666666666666,72.4,87.16666666666667,100.0,70806.0,0.968,58.8,3997.0
10743,2022-06-14 11:48:00,9160.0,72.4,87.23333333333333,100.0,70806.0,0.967,58.8,3996.0
10744,2022-06-14 11:48:00,9160.0,72.4,87.3,100.0,70749.66666666667,0.9659999999999999,58.8,3996.0
10745,2022-06-14 11:49:00,9215.666666666666,72.4,87.3,100.0,70693.33333333333,0.965,58.8,3998.3333333333335
10746,2022-06-14 11:49:00,9271.333333333334,72.4,87.33333333333333,100.0,70637.0,0.965,58.8,4000.6666666666665
10748,2022-06-14 11:49:00,9327.0,72.4,87.36666666666666,100.0,70637.0,0.967,58.8,4003.0
10749,2022-06-14 11:49:00,9327.0,72.4,87.4,100.0,70710.0,0.969,58.8,4003.0
10750,2022-06-14 11:50:00,9329.666666666666,72.4,87.4,100.0,70783.0,0.971,58.8,4008.3333333333335
10751,2022-06-14 11:50:00,9332.333333333334,72.4,87.46666666666665,100.0,70856.0,0.971,58.8,4013.6666666666665
10753,2022-06-14 11:50:00,9335.0,72.4,87.53333333333332,100.0,70856.0,0.9713333333333333,58.8,4019.0
10754,2022-06-14 11:50:00,9335.0,72.4,87.6,100.0,70909.66666666667,0.9716666666666667,58.8,4019.0
10755,2022-06-14 11:51:00,9296.333333333334,72.4,87.6,100.0,70963.33333333333,0.972,58.8,4014.3333333333335
10756,2022-06-14 11:51:00,9257.666666666666,72.4,87.63333333333333,100.0,71017.0,0.972,58.8,4009.6666666666665
10758,2022-06-14 11:51:00,9219.0,72.4,87.66666666666667,100.0,71017.0,0.965,58.833333333333336,4005.0
10759,2022-06-14 11:51:00,9219.0,72.4,87.7,100.0,71014.33333333333,0.9579999999999999,58.86666666666667,4005.0
10760,2022-06-14 11:52:00,9239.0,72.4,87.7,100.0,71011.66666666667,0.951,58.9,4015.0
10761,2022-06-14 11:52:00,9259.0,72.4,87.73333333333333,100.0,71009.0,0.951,58.9,4025.0
10763,2022-06-14 11:52:00,9279.0,72.4,87.76666666666667,100.0,71009.0,0.9563333333333333,58.9,4035.0
10764,2022-06-14 11:52:00,9279.0,72.4,87.8,100.0,71143.33333333333,0.9616666666666666,58.9,4035.0
10765,2022-06-14 11:53:00,9253.0,72.4,87.8,100.0,71277.66666666667,0.967,58.9,4035.3333333333335
10767,2022-06-14 11:53:00,9227.0,72.36666666666667,87.8,100.0,71412.0,0.967,58.9,4035.6666666666665
10768,2022-06-14 11:53:00,9201.0,72.33333333333333,87.8,100.0,71412.0,0.9673333333333334,58.9,4036.0
10769,2022-06-14 11:53:00,9201.0,72.3,87.8,100.0,71294.66666666667,0.9676666666666666,58.9,4036.0
10770,2022-06-14 11:54:00,9201.0,72.3,87.8,100.0,71177.33333333333,0.968,58.9,4029.6666666666665
10771,2022-06-14 11:54:00,9201.0,72.3,87.83333333333333,100.0,71060.0,0.968,58.9,4023.3333333333335
10773,2022-06-14 11:54:00,9201.0,72.3,87.86666666666666,100.0,71060.0,0.9676666666666667,58.9,4017.0
10774,2022-06-14 11:54:00,9201.0,72.3,87.9,100.0,71157.0,0.9673333333333334,58.9,4017.0
10775,2022-06-14 11:55:00,9227.666666666666,72.3,87.9,100.0,71254.0,0.967,58.9,4020.3333333333335
10776,2022-06-14 11:55:00,9254.333333333334,72.3,87.93333333333334,100.0,71351.0,0.967,58.9,4023.6666666666665
10778,2022-06-14 11:55:00,9281.0,72.3,87.96666666666665,100.0,71351.0,0.9666666666666667,58.9,4027.0
10779,2022-06-14 11:55:00,9281.0,72.3,88.0,100.0,71285.33333333333,0.9663333333333334,58.9,4027.0
10780,2022-06-14 11:56:00,9269.333333333334,72.3,88.0,100.0,71219.66666666667,0.966,58.9,4031.3333333333335
10781,2022-06-14 11:56:00,9257.666666666666,72.3,88.03333333333332,100.0,71154.0,0.966,58.9,4035.6666666666665
10783,2022-06-14 11:56:00,9246.0,72.3,88.06666666666666,100.0,71154.0,0.9663333333333334,58.9,4040.0
10784,2022-06-14 11:56:00,9246.0,72.3,88.1,100.0,71146.66666666667,0.9666666666666667,58.9,4040.0
10785,2022-06-14 11:57:00,9226.666666666666,72.3,88.1,100.0,71139.33333333333,0.967,58.9,4051.6666666666665
10788,2022-06-14 11:57:00,9207.333333333334,72.3,88.1,100.0,71132.0,0.9659999999999999,58.9,4063.3333333333335
10789,2022-06-14 11:57:00,9188.0,72.3,88.1,100.0,71156.66666666667,0.965,58.9,4075.0
10790,2022-06-14 11:58:00,9184.666666666666,72.3,88.1,100.0,71181.33333333333,0.964,58.9,4071.3333333333335
10791,2022-06-14 11:58:00,9181.333333333334,72.3,88.13333333333333,100.0,71206.0,0.964,58.9,4067.6666666666665
10793,2022-06-14 11:58:00,9178.0,72.3,88.16666666666667,100.0,71206.0,0.9619999999999999,58.9,4064.0
10794,2022-06-14 11:58:00,9178.0,72.3,88.2,100.0,71232.66666666667,0.96,58.9,4064.0
10795,2022-06-14 11:59:00,9166.333333333334,72.3,88.2,100.0,71259.33333333333,0.958,58.9,4063.6666666666665
10796,2022-06-14 11:59:00,9154.666666666666,72.3,88.23333333333333,100.0,71286.0,0.958,58.9,4063.3333333333335
10798,2022-06-14 11:59:00,9143.0,72.3,88.26666666666667,100.0,71286.0,0.9586666666666667,58.9,4063.0
10799,2022-06-14 11:59:00,9143.0,72.3,88.3,100.0,71305.33333333333,0.9593333333333334,58.9,4063.0
10800,2022-06-14 12:00:00,9170.333333333334,72.3,88.3,100.0,71324.66666666667,0.96,58.9,4067.3333333333335
10803,2022-06-14 12:00:00,9197.666666666666,72.3,88.3,100.0,71344.0,0.959,58.9,4071.6666666666665
10804,2022-06-14 12:00:00,9225.0,72.3,88.3,100.0,71166.33333333333,0.9579999999999999,58.9,4076.0
10805,2022-06-14 12:01:00,9245.666666666666,72.3,88.3,100.0,70988.66666666667,0.957,58.9,4076.0
10809,2022-06-14 12:01:00,9266.333333333334,72.3,88.3,100.0,70885.66666666667,0.957,58.9,4076.0
10810,2022-06-14 12:02:00,9284.333333333334,72.3,88.3,100.0,70960.33333333333,0.957,58.9,4070.6666666666665
10813,2022-06-14 12:02:00,9281.666666666666,72.3,88.3,100.0,71035.0,0.956,58.9,4065.3333333333335
10814,2022-06-14 12:02:00,9279.0,72.3,88.3,100.0,70979.66666666667,0.9550000000000001,58.9,4060.0
10815,2022-06-14 12:03:00,9270.333333333334,72.3,88.3,100.0,70924.33333333333,0.954,58.9,4068.6666666666665
10818,2022-06-14 12:03:00,9261.666666666666,72.3,88.3,100.0,70869.0,0.9536666666666666,58.9,4077.3333333333335
10819,2022-06-14 12:03:00,9253.0,72.3,88.3,100.0,71021.0,0.9533333333333333,58.9,4086.0
10820,2022-06-14 12:04:00,9233.0,72.3,88.3,100.0,71173.0,0.953,58.9,4090.6666666666665
10823,2022-06-14 12:04:00,9213.0,72.3,88.3,100.0,71325.0,0.9546666666666667,58.9,4095.3333333333335
10824,2022-06-14 12:04:00,9193.0,72.3,88.3,100.0,71190.66666666667,0.9563333333333333,58.9,4100.0
10825,2022-06-14 12:05:00,9171.666666666666,72.3,88.3,100.0,71056.33333333333,0.958,58.9,4102.333333333333
10828,2022-06-14 12:05:00,9150.333333333334,72.3,88.3,100.0,70922.0,0.9576666666666666,58.9,4104.666666666667
10829,2022-06-14 12:05:00,9129.0,72.3,88.3,100.0,71000.0,0.9573333333333333,58.9,4107.0
10830,2022-06-14 12:06:00,9182.666666666666,72.3,88.3,100.0,71078.0,0.957,58.9,4102.666666666667
10831,2022-06-14 12:06:00,9236.333333333334,72.3,88.33333333333333,100.0,71156.0,0.957,58.9,4098.333333333333
10833,2022-06-14 12:06:00,9290.0,72.3,88.36666666666667,100.0,71156.0,0.9566666666666667,58.9,4094.0
10834,2022-06-14 12:06:00,9290.0,72.3,88.4,100.0,71109.0,0.9563333333333333,58.9,4094.0
10835,2022-06-14 12:07:00,9248.0,72.3,88.4,100.0,71062.0,0.956,58.9,4103.333333333333
10838,2022-06-14 12:07:00,9206.0,72.3,88.4,100.0,71015.0,0.953,58.93333333333334,4112.666666666667
10839,2022-06-14 12:07:00,9164.0,72.3,88.4,100.0,71005.33333333333,0.9500000000000001,58.96666666666666,4122.0
10840,2022-06-14 12:08:00,9173.333333333334,72.3,88.4,100.0,70995.66666666667,0.947,59.0,4124.0
10844,2022-06-14 12:08:00,9182.666666666666,72.3,88.4,100.0,71095.33333333333,0.947,59.0,4126.0
10845,2022-06-14 12:09:00,9216.0,72.3,88.4,100.0,71204.66666666667,0.947,59.0,4136.666666666667
10846,2022-06-14 12:09:00,9240.0,72.3,88.36666666666667,100.0,71314.0,0.947,59.0,4145.333333333333
10848,2022-06-14 12:09:00,9264.0,72.3,88.33333333333333,100.0,71314.0,0.9499999999999998,59.0,4154.0
10849,2022-06-14 12:09:00,9264.0,72.3,88.3,100.0,71390.0,0.953,59.0,4154.0
10850,2022-06-14 12:10:00,9270.666666666666,72.3,88.3,100.0,71466.0,0.956,59.0,4154.333333333333
10851,2022-06-14 12:10:00,9277.333333333334,72.3,88.2333333333333,100.0,71542.0,0.956,59.0,4154.666666666667
10854,2022-06-14 12:10:00,9284.0,72.3,88.16666666666667,100.0,71527.33333333333,0.956,59.0,4155.0
10855,2022-06-14 12:11:00,9244.333333333334,72.3,88.1,100.0,71512.66666666667,0.956,59.0,4160.333333333333
10858,2022-06-14 12:11:00,9204.666666666666,72.3,88.1,100.0,71498.0,0.9546666666666667,59.0,4165.666666666667
10859,2022-06-14 12:11:00,9165.0,72.3,88.1,100.0,71565.33333333333,0.9533333333333333,59.0,4171.0
10860,2022-06-14 12:12:00,9196.0,72.3,88.1,100.0,71632.66666666667,0.952,59.0,4171.0
10864,2022-06-14 12:12:00,9227.0,72.3,88.1,100.0,71687.66666666667,0.952,59.0,4171.0
10865,2022-06-14 12:13:00,9236.0,72.3,88.1,100.0,71675.33333333333,0.952,59.0,4181.666666666667
10868,2022-06-14 12:13:00,9214.0,72.3,88.1,100.0,71663.0,0.9489999999999998,59.03333333333333,4192.333333333333
10869,2022-06-14 12:13:00,9192.0,72.3,88.1,100.0,71633.66666666667,0.9459999999999998,59.06666666666666,4203.0
10870,2022-06-14 12:14:00,9224.333333333334,72.3,88.1,100.0,71604.33333333333,0.943,59.1,4202.666666666667
10871,2022-06-14 12:14:00,9256.666666666666,72.3,88.13333333333333,100.0,71575.0,0.943,59.1,4202.333333333333
10872,2022-06-14 12:14:00,9289.0,72.33333333333333,88.16666666666667,100.0,71575.0,0.943,59.1,4202.0
10873,2022-06-14 12:14:00,9289.0,72.36666666666666,88.2,100.0,71575.0,0.9466666666666667,59.1,4202.0
10874,2022-06-14 12:14:00,9289.0,72.4,88.2,100.0,71747.0,0.9503333333333334,59.1,4202.0
10875,2022-06-14 12:15:00,9227.0,72.4,88.2,100.0,71919.0,0.954,59.1,4204.0
10876,2022-06-14 12:15:00,9165.0,72.4,88.23333333333333,100.0,72091.0,0.954,59.1,4206.0
10878,2022-06-14 12:15:00,9103.0,72.4,88.26666666666667,100.0,72091.0,0.953,59.1,4208.0
10879,2022-06-14 12:15:00,9103.0,72.4,88.3,100.0,72093.33333333333,0.952,59.1,4208.0
10880,2022-06-14 12:16:00,9142.333333333334,72.4,88.3,100.0,72095.66666666667,0.951,59.1,4208.333333333333
10881,2022-06-14 12:16:00,9181.666666666666,72.4,88.33333333333333,100.0,72098.0,0.951,59.1,4208.666666666667
10883,2022-06-14 12:16:00,9221.0,72.4,88.36666666666666,100.0,72098.0,0.9513333333333334,59.1,4209.0
10884,2022-06-14 12:16:00,9221.0,72.4,88.4,100.0,71897.0,0.9516666666666665,59.1,4209.0
10885,2022-06-14 12:17:00,9219.333333333334,72.4,88.4,100.0,71696.0,0.952,59.1,4211.0
10886,2022-06-14 12:17:00,9217.666666666666,72.4,88.43333333333334,100.0,71495.0,0.952,59.1,4213.0
10888,2022-06-14 12:17:00,9216.0,72.4,88.46666666666665,100.0,71495.0,0.9506666666666667,59.1,4215.0
10889,2022-06-14 12:17:00,9216.0,72.4,88.5,100.0,71573.0,0.9493333333333333,59.1,4215.0
10890,2022-06-14 12:18:00,9242.0,72.4,88.5,100.0,71651.0,0.948,59.1,4218.666666666667
10893,2022-06-14 12:18:00,9268.0,72.4,88.5,100.0,71729.0,0.9483333333333333,59.13333333333333,4222.333333333333
10894,2022-06-14 12:18:00,9294.0,72.4,88.5,100.0,71814.0,0.9486666666666667,59.166666666666664,4226.0
10895,2022-06-14 12:19:00,9286.666666666666,72.4,88.5,100.0,71899.0,0.949,59.2,4232.333333333333
10898,2022-06-14 12:19:00,9279.333333333334,72.4,88.5,100.0,71984.0,0.9493333333333333,59.2,4238.666666666667
10899,2022-06-14 12:19:00,9272.0,72.4,88.5,100.0,71916.33333333333,0.9496666666666665,59.2,4245.0
10900,2022-06-14 12:20:00,9300.0,72.4,88.5,100.0,71848.66666666667,0.95,59.2,4253.333333333333
10903,2022-06-14 12:20:00,9328.0,72.4,88.5,100.0,71781.0,0.9483333333333333,59.2,4261.666666666667
10904,2022-06-14 12:20:00,9356.0,72.4,88.5,100.0,71854.66666666667,0.9466666666666667,59.2,4270.0
10905,2022-06-14 12:21:00,9311.333333333334,72.4,88.5,100.0,71928.33333333333,0.945,59.2,4269.0
10908,2022-06-14 12:21:00,9266.666666666666,72.4,88.5,100.0,72002.0,0.9453333333333332,59.2,4268.0
10909,2022-06-14 12:21:00,9222.0,72.4,88.5,100.0,72068.66666666667,0.9456666666666665,59.2,4267.0
10910,2022-06-14 12:22:00,9232.0,72.4,88.5,100.0,72135.33333333333,0.946,59.2,4271.333333333333
10913,2022-06-14 12:22:00,9242.0,72.4,88.5,100.0,72202.0,0.9456666666666665,59.23333333333333,4275.666666666667
10914,2022-06-14 12:22:00,9252.0,72.4,88.5,100.0,72165.66666666667,0.9453333333333332,59.26666666666667,4280.0
10915,2022-06-14 12:23:00,9249.333333333334,72.4,88.5,100.0,72129.33333333333,0.945,59.3,4288.666666666667
10916,2022-06-14 12:23:00,9246.666666666666,72.4,88.46666666666665,100.0,72093.0,0.945,59.3,4297.333333333333
10918,2022-06-14 12:23:00,9244.0,72.4,88.43333333333334,100.0,72093.0,0.9463333333333334,59.3,4306.0
10919,2022-06-14 12:23:00,9244.0,72.4,88.4,100.0,72006.33333333333,0.9476666666666667,59.3,4306.0
10920,2022-06-14 12:24:00,9255.666666666666,72.4,88.4,100.0,71919.66666666667,0.949,59.3,4309.666666666667
10923,2022-06-14 12:24:00,9267.333333333334,72.4,88.4,100.0,71833.0,0.9483333333333333,59.3,4313.333333333333
10924,2022-06-14 12:24:00,9279.0,72.4,88.4,100.0,72003.66666666667,0.9476666666666667,59.3,4317.0
10925,2022-06-14 12:25:00,9255.0,72.4,88.4,100.0,72174.33333333333,0.947,59.3,4320.666666666667
10926,2022-06-14 12:25:00,9231.0,72.4,88.36666666666667,100.0,72345.0,0.947,59.3,4324.333333333333
10928,2022-06-14 12:25:00,9207.0,72.4,88.33333333333333,100.0,72345.0,0.9466666666666667,59.3,4328.0
10929,2022-06-14 12:25:00,9207.0,72.4,88.3,100.0,72354.33333333333,0.9463333333333334,59.3,4328.0
10930,2022-06-14 12:26:00,9220.333333333334,72.4,88.3,100.0,72363.66666666667,0.946,59.3,4330.0
10933,2022-06-14 12:26:00,9233.666666666666,72.4,88.3,100.0,72373.0,0.9456666666666665,59.333333333333336,4332.0
10934,2022-06-14 12:26:00,9247.0,72.4,88.3,100.0,72436.66666666667,0.9453333333333332,59.36666666666667,4334.0
10935,2022-06-14 12:27:00,9254.333333333334,72.4,88.3,100.0,72500.33333333333,0.945,59.4,4334.333333333333
10936,2022-06-14 12:27:00,9261.666666666666,72.4,88.33333333333333,100.0,72564.0,0.945,59.4,4334.666666666667
10938,2022-06-14 12:27:00,9269.0,72.4,88.36666666666667,100.0,72564.0,0.9456666666666665,59.4,4335.0
10939,2022-06-14 12:27:00,9269.0,72.4,88.4,100.0,72741.66666666667,0.9463333333333334,59.4,4335.0
10940,2022-06-14 12:28:00,9237.666666666666,72.4,88.4,100.0,72919.33333333333,0.947,59.4,4339.333333333333
10941,2022-06-14 12:28:00,9206.333333333334,72.4,88.43333333333332,100.0,73097.0,0.947,59.4,4343.666666666667
10943,2022-06-14 12:28:00,9175.0,72.4,88.46666666666665,100.0,73097.0,0.9456666666666665,59.4,4348.0
10944,2022-06-14 12:28:00,9175.0,72.4,88.5,100.0,72980.66666666667,0.9443333333333332,59.4,4348.0
10945,2022-06-14 12:29:00,9221.333333333334,72.4,88.5,100.0,72864.33333333333,0.943,59.4,4358.333333333333
10948,2022-06-14 12:29:00,9267.666666666666,72.4,88.5,100.0,72748.0,0.9436666666666667,59.4,4368.666666666667
10949,2022-06-14 12:29:00,9314.0,72.4,88.5,100.0,72714.33333333333,0.9443333333333332,59.4,4379.0
10950,2022-06-14 12:30:00,9326.333333333334,72.4,88.5,100.0,72680.66666666667,0.945,59.4,4378.333333333333
10953,2022-06-14 12:30:00,9338.666666666666,72.4,88.5,100.0,72647.0,0.9496666666666668,59.4,4377.666666666667
10954,2022-06-14 12:30:00,9351.0,72.4,88.5,100.0,72614.0,0.9543333333333334,59.4,4377.0
10955,2022-06-14 12:31:00,9315.0,72.4,88.5,100.0,72581.0,0.959,59.4,4387.333333333333
10958,2022-06-14 12:31:00,9279.0,72.4,88.5,100.0,72548.0,0.9586666666666667,59.4,4397.666666666667
10959,2022-06-14 12:31:00,9243.0,72.4,88.5,100.0,72569.66666666667,0.9583333333333334,59.4,4408.0
10960,2022-06-14 12:32:00,9259.666666666666,72.4,88.5,100.0,72591.33333333333,0.958,59.4,4407.333333333333
10963,2022-06-14 12:32:00,9276.333333333334,72.4,88.5,100.0,72613.0,0.9583333333333334,59.4,4406.666666666667
10964,2022-06-14 12:32:00,9293.0,72.4,88.5,100.0,72659.0,0.9586666666666667,59.4,4406.0
10965,2022-06-14 12:33:00,9285.333333333334,72.4,88.5,100.0,72705.0,0.959,59.4,4404.666666666667
10969,2022-06-14 12:33:00,9277.666666666666,72.4,88.5,100.0,72714.33333333333,0.959,59.4,4403.333333333333
10970,2022-06-14 12:34:00,9309.666666666666,72.4,88.5,100.0,72677.66666666667,0.959,59.4,4403.333333333333
10973,2022-06-14 12:34:00,9349.333333333334,72.4,88.5,100.0,72641.0,0.9546666666666667,59.4,4404.666666666667
10974,2022-06-14 12:34:00,9389.0,72.4,88.5,100.0,72583.0,0.9503333333333334,59.4,4406.0
10975,2022-06-14 12:35:00,9328.0,72.4,88.5,100.0,72525.0,0.946,59.4,4409.333333333333
10976,2022-06-14 12:35:00,9267.0,72.4,88.53333333333332,100.0,72467.0,0.946,59.4,4412.666666666667
10978,2022-06-14 12:35:00,9206.0,72.4,88.56666666666665,100.0,72467.0,0.947,59.4,4416.0
10979,2022-06-14 12:35:00,9206.0,72.4,88.6,100.0,72659.33333333333,0.948,59.4,4416.0
10980,2022-06-14 12:36:00,9226.666666666666,72.4,88.6,100.0,72851.66666666667,0.949,59.4,4430.0
10983,2022-06-14 12:36:00,9247.333333333334,72.4,88.6,100.0,73044.0,0.9493333333333333,59.43333333333334,4444.0
10984,2022-06-14 12:36:00,9268.0,72.4,88.6,100.0,73116.66666666667,0.9496666666666668,59.46666666666666,4458.0
10985,2022-06-14 12:37:00,9256.333333333334,72.4,88.6,100.0,73189.33333333333,0.95,59.5,4452.333333333333
10986,2022-06-14 12:37:00,9244.666666666666,72.4,88.63333333333333,100.0,73262.0,0.95,59.5,4446.666666666667
10988,2022-06-14 12:37:00,9233.0,72.4,88.66666666666667,100.0,73262.0,0.9506666666666667,59.5,4441.0
10989,2022-06-14 12:37:00,9233.0,72.4,88.7,100.0,73187.0,0.9513333333333334,59.5,4441.0
10990,2022-06-14 12:38:00,9231.333333333334,72.4,88.7,100.0,73112.0,0.952,59.5,4448.0
10992,2022-06-14 12:38:00,9229.666666666666,72.43333333333334,88.7,100.0,73037.0,0.952,59.5,4455.0
10993,2022-06-14 12:38:00,9228.0,72.46666666666667,88.7,100.0,73037.0,0.949,59.5,4462.0
10994,2022-06-14 12:38:00,9228.0,72.5,88.7,100.0,73004.33333333333,0.9460000000000001,59.5,4462.0
10995,2022-06-14 12:39:00,9203.333333333334,72.5,88.7,100.0,72971.66666666667,0.943,59.5,4460.666666666667
10999,2022-06-14 12:39:00,9178.666666666666,72.5,88.7,100.0,72970.66666666667,0.943,59.5,4459.333333333333
11000,2022-06-14 12:40:00,9176.333333333334,72.5,88.7,100.0,73002.33333333333,0.943,59.5,4469.666666666667
11003,2022-06-14 12:40:00,9198.666666666666,72.5,88.7,100.0,73034.0,0.9436666666666665,59.53333333333333,4481.333333333333
11004,2022-06-14 12:40:00,9221.0,72.5,88.7,100.0,72983.0,0.9443333333333332,59.56666666666666,4493.0
11005,2022-06-14 12:41:00,9253.666666666666,72.5,88.7,100.0,72932.0,0.945,59.6,4502.0
11006,2022-06-14 12:41:00,9286.333333333334,72.5,88.66666666666667,100.0,72881.0,0.945,59.6,4511.0
11008,2022-06-14 12:41:00,9319.0,72.5,88.63333333333333,100.0,72881.0,0.9456666666666665,59.6,4520.0
